fold,target,epoch,train_loss
5,delta_total_negative_slack_ns,18,0.012690478598165232
5,delta_total_negative_slack_ns,19,0.012454809789812704
5,delta_total_negative_slack_ns,20,0.011937620085582398
5,delta_total_negative_slack_ns,21,0.011294962086698465
5,delta_total_negative_slack_ns,22,0.01127315648662591
5,delta_total_negative_slack_ns,23,0.010942469933751033
5,delta_total_negative_slack_ns,24,0.010700726298865868
5,delta_total_negative_slack_ns,25,0.010281175663640276
5,delta_total_negative_slack_ns,26,0.01007143454353886
5,delta_total_negative_slack_ns,27,0.01010095444099422
5,delta_total_negative_slack_ns,28,0.009808983060133737
5,delta_total_negative_slack_ns,29,0.00955071299178907
5,delta_total_negative_slack_ns,30,0.00922160388150236
