fold,target,epoch,train_loss
5,delta_worst_slack_ns,17,0.030316625019175966
5,delta_worst_slack_ns,18,0.02986667746383893
5,delta_worst_slack_ns,19,0.029554184929233545
5,delta_worst_slack_ns,20,0.029338440874166656
5,delta_worst_slack_ns,21,0.0291834496157734
5,delta_worst_slack_ns,22,0.029076126398660286
5,delta_worst_slack_ns,23,0.028998787738164965
5,delta_worst_slack_ns,24,0.028946197662524313
5,delta_worst_slack_ns,25,0.02890710515236994
5,delta_worst_slack_ns,26,0.02887748363727366
5,delta_worst_slack_ns,27,0.028855187589662115
5,delta_worst_slack_ns,28,0.02884164810921365
5,delta_worst_slack_ns,29,0.02882959101109477
5,delta_worst_slack_ns,30,0.028819654725099866
5,delta_total_negative_slack_ns,1,1.3587501850741648
5,delta_total_negative_slack_ns,2,1.1239205236323395
5,delta_total_negative_slack_ns,3,0.9932267320783514
5,delta_total_negative_slack_ns,4,0.9142479272613748
5,delta_total_negative_slack_ns,5,0.8599481056308189
5,delta_total_negative_slack_ns,6,0.8185614134833129
5,delta_total_negative_slack_ns,7,0.7836359017773679
5,delta_total_negative_slack_ns,8,0.752461514277765
5,delta_total_negative_slack_ns,9,0.724058078743561
5,delta_total_negative_slack_ns,10,0.6978230619291116
5,delta_total_negative_slack_ns,11,0.6734595120998851
5,delta_total_negative_slack_ns,12,0.6511171759917722
5,delta_total_negative_slack_ns,13,0.6303765188183701
5,delta_total_negative_slack_ns,14,0.6114580310576143
5,delta_total_negative_slack_ns,15,0.5939806954205384
5,delta_total_negative_slack_ns,16,0.5781061168302569
5,delta_total_negative_slack_ns,17,0.5635845964415032
5,delta_total_negative_slack_ns,18,0.5504954335285209
5,delta_total_negative_slack_ns,19,0.5385852400322406
5,delta_total_negative_slack_ns,20,0.5279358090364445
5,delta_total_negative_slack_ns,21,0.5184184300620653
5,delta_total_negative_slack_ns,22,0.5097702617882288
5,delta_total_negative_slack_ns,23,0.5020990321162151
5,delta_total_negative_slack_ns,24,0.4952314382756663
5,delta_total_negative_slack_ns,25,0.489373055640717
5,delta_total_negative_slack_ns,26,0.4840745995616355
5,delta_total_negative_slack_ns,27,0.47930308392173365
5,delta_total_negative_slack_ns,28,0.47526921061744465
5,delta_total_negative_slack_ns,29,0.47172764361950387
5,delta_total_negative_slack_ns,30,0.4686843346782595
